Distance_m,ADS_impulse,DGV3_impulse,ADS_step,DGV3_step
12.91584517,148108.3341,3369.14363,0.03716334913,0.0004407090199
12.96610138,143786.5621,3368.780635,0.03723524205,0.0004423934018
13.01635759,147534.6017,3368.417717,0.03730900898,0.0004440776022
13.06661379,143247.2244,3368.054826,0.03738063224,0.0004457616212
13.11687,146967.529,3367.692011,0.03745411563,0.0004474454588
13.16712621,142714.0077,3367.329223,0.03752547228,0.000449129115
13.21738241,146406.988,3366.966511,0.03759867541,0.0004508125899
13.26763862,142186.7966,3366.603827,0.03766976845,0.0004524958834
13.31789483,145852.8543,3366.241218,0.03774269451,0.0004541789955
13.36815103,141665.4786,3365.878637,0.0378135269,0.0004558619264
13.41840724,145305.0065,3365.516132,0.03788617904,0.0004575446761
13.46866345,141149.9442,3365.153654,0.03795675366,0.0004592272445
13.51891966,144763.3267,3364.791252,0.03802913496,0.0004609096317
13.56917586,140640.0869,3364.428877,0.03809945465,0.0004625918378
13.61943207,144227.7,3364.066578,0.03817156814,0.0004642738626
13.66968828,140135.8027,3363.704307,0.03824163569,0.0004659557064
13.71994448,143698.0142,3363.342111,0.03831348434,0.000467637369
13.77020069,139636.9903,3362.979943,0.03838330249,0.0004693188506
13.8204569,143174.1604,3362.617849,0.03845488921,0.0004710001511
13.8707131,139143.5512,3362.255785,0.03852446064,0.0004726812706
13.92096931,142656.0321,3361.893794,0.03859578829,0.0004743622091
13.97122552,138655.3889,3361.531833,0.03866511564,0.0004760429666
14.02148172,142143.5257,3361.169945,0.03873618705,0.0004777235432
14.07173793,138172.4098,3360.808087,0.03880527291,0.0004794039388
14.12199414,141636.5402,3360.446302,0.03887609083,0.0004810841536
14.17225034,137694.5223,3360.084547,0.03894493774,0.0004827641874
14.22250655,141134.9771,3359.722865,0.03901550488,0.0004844440405
14.27276276,137221.6371,3359.361213,0.03908411535,0.0004861237127
14.32301897,140638.7403,3358.999634,0.03915443437,0.0004878032041
14.37327517,136753.6671,3358.638085,0.03922281086,0.0004894825147
14.42353138,140147.736,3358.276609,0.03929288438,0.0004911616447
14.47378759,136290.5274,3357.915162,0.0393610293,0.0004928405938
14.52404379,139661.8729,3357.553789,0.03943085989,0.0004945193623
14.5743,135832.135,3357.192446,0.03949877562,0.0004961979502
14.62455621,139181.0616,3356.831176,0.0395683658,0.0004978763574
14.67481241,135378.409,3356.469935,0.03963605467,0.0004995545839
14.72506862,138705.2152,3356.108767,0.03970540693,0.0005012326299
14.77532483,134929.2703,3355.74763,0.03977287123,0.0005029104954
14.82558103,138234.2487,3355.386565,0.03984198801,0.0005045881803
14.87583724,134484.6418,3355.02553,0.03990922999,0.0005062656846
14.92609345,137768.0791,3354.664568,0.03997811369,0.0005079430085
14.97634966,134044.448,3354.303635,0.04004513557,0.000509620152
15.02660586,137306.6255,3353.942776,0.04011378854,0.000511297115
15.07686207,133608.6155,3353.581946,0.04018059252,0.0005129738976
15.12711828,136849.8086,3353.22119,0.04024901708,0.0005146504998
15.17737448,133177.0721,3352.860463,0.04031560528,0.0005163269216
15.22763069,136397.5512,3352.499809,0.04038380372,0.0005180031631
15.2778869,132749.7478,3352.139184,0.04045017826,0.0005196792243
15.3281431,135949.7779,3351.778633,0.04051815281,0.0005213551053
15.37839931,132326.5738,3351.418111,0.04058431576,0.000523030806
15.42865552,135506.4149,3351.057662,0.04065206863,0.0005247063264
15.47891172,131907.483,3350.697243,0.04071802205,0.0005263816667
15.52916793,135067.3902,3350.336897,0.0407855554,0.0005280568267
15.57942414,131492.4098,3349.976581,0.04085130128,0.0005297318066
15.62968034,134632.6334,3349.616336,0.04091861726,0.0005314066064
15.67993655,131081.2901,3349.256123,0.04098415758,0.0005330812261
15.73019276,134202.0755,3348.895981,0.04105125828,0.0005347556658
15.78044897,130674.0611,3348.53587,0.04111659498,0.0005364299253
15.83070517,133775.6494,3348.17583,0.04118348247,0.0005381040049
15.88096138,130270.6616,3347.815822,0.04124861748,0.0005397779044
15.93121759,133353.2891,3347.455885,0.04131529379,0.000541451624
15.98147379,129871.0315,3347.095978,0.04138022898,0.0005431251636
16.03173,132934.9305,3346.736144,0.04144669611,0.0005447985233
16.08198621,129475.1122,3346.37634,0.04151143335,0.0005464717031
16.13224241,132520.5104,3346.016607,0.04157769327,0.000548144703
16.18249862,129082.8463,3345.656906,0.04164223437,0.0005498175231
16.23275483,132109.9675,3345.297276,0.04170828902,0.0005514901634
16.28301103,128694.1776,3344.937677,0.04177263579,0.0005531626239
16.33326724,131703.2415,3344.578149,0.04183848708,0.0005548349046
16.38352345,128309.0512,3344.218653,0.04190264129,0.0005565070056
16.43377966,131300.2734,3343.859227,0.0419682911,0.0005581789268
16.48403586,127927.4132,3343.499832,0.04203225448,0.0005598506684
16.53429207,130901.0057,3343.140509,0.04209770466,0.0005615222303
16.58454828,127549.211,3342.781217,0.04216147894,0.0005631936125
16.63480448,130505.3818,3342.421995,0.04222673131,0.0005648648152
16.68506069,127174.393,3342.062806,0.04229031819,0.0005665358382
16.7353169,130113.3466,3341.703686,0.04235537454,0.0005682066817
16.7855731,126802.9088,3341.344599,0.04241877567,0.0005698773456
16.83582931,129724.846,3340.985581,0.04248363777,0.0005715478301
16.88608552,126434.7089,3340.626596,0.04254685481,0.000573218135
16.93634172,129339.827,3340.267681,0.0426115244,0.0005748882605
16.98659793,126069.745,3339.908797,0.04267455896,0.0005765582066
17.03685414,128958.2378,3339.549984,0.04273903775,0.0005782279732
17.08711034,125707.9695,3339.191203,0.04280189142,0.0005798975605
17.13736655,128580.0277,3338.832492,0.04286618112,0.0005815669684
17.18762276,125349.3361,3338.473813,0.04292885547,0.0005832361969
